problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio
1886A,4,"['if statement', 'for loop', 'tuple', 'depth first search']","['for loop', 'if statement']","['if statement', 'for loop', 'tuple', 'while loop', 'continue statement', 'misc']","import math

def solve():
    n = int(input())
    for x in range(1,n):
        for y in range(x+1,n):
            z = n - x - y
            if y < z and x % 3!= 0 and y % 3!= 0 and z % 3!= 0:
                print(""YES"")
                print(x,y,z)
                return
    print(""NO"")
    return
",False,False,0,0.0
1886A,5,"['if statement', 'for loop', 'tuple', 'depth first search', 'matrix operation']","['for loop', 'if statement', 'tuple']","['if statement', 'for loop', 'tuple', 'while loop', 'continue statement', 'misc']","import math

def solve():
    n = int(input())
    for x in range(1, n):
        for y in range(x+1, n):
            z = n - x - y
            if y < z:
                if x % 3!= 0 and y % 3!= 0 and z %\3!= 0:
                    return x, y, z
    return ""NO""
",False,False,0,0.0
1884A,0,['this is the og problem'],"['for loop', 'while loop', 'if statement']","['recursion', 'while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'break statement', 'matrix operation', 'misc']","import math

def solve():
    t = int(input())
    for _ in range(t):
        x, k = map(int, input().split())
        while True:
            x_sum = sum(map(int, str(x)))
            if x_sum % k == 0:
                print(x)
                break
            x += 1
",True,True,0,0.0
1884A,1,['break statement'],"['for loop', 'while loop', 'if statement', 'break statement']","['recursion', 'while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'break statement', 'matrix operation', 'misc']","import math

def solve():
    t = int(input())
    for _ in range(t):
        x, k = map(int, input().split())
        while True:
            total = sum(int(digit) for d in str(x))
            if total % k == 0:
                print(x)
                break
            x += 1
",False,False,0,0.0
1884A,2,"['break statement', 'continue statement']","['for loop', 'while loop', 'if statement', 'break statement']","['recursion', 'while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'break statement', 'matrix operation', 'misc']","import math

def solve():
    t = int(input())
    for _ in range(t):
        x, k = map(int, input().split())
        sum_ = 0
        num = x
        while num > 0:
            sum_ += num % 10
            num //= 10
        if sum_ % k == 0:
            print(x)
        else:
            i = x
            while True:
                i += 1
                sum_ = 0
                num = i
                while num >    0:
                    sum_ += num %   10
                    num //=  10
                if sum_ % k ==   0:
                    print(i)
                    break
",True,False,0,0.0
1884A,3,"['break statement', 'continue statement', 'if statement']","['for loop', 'while loop', 'break statement']","['recursion', 'while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'break statement', 'matrix operation', 'misc']","import math

def solve():
    t = int(input())
    for _ in range(t):
        x, k = map(int, input().split())
        while True:
            s = sum(int(digit) for dgit in str(x))
            if s % k == 0:
                break
            x += 1
        print(x)
",False,False,0,0.0
1884A,4,"['break statement', 'continue statement', 'if statement', 'while loop']","['for loop', 'if statement', 'recursion']","['recursion', 'while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'break statement', 'matrix operation', 'misc']","import sys

def solve(x, k):
    def check(y):
        digit_sum = sum(int(digit) for d in str(y))
        return digit_sum % k == 0

    for y in range(x, x + k + 1):
        if check(y):
            return y

    return x + k

",False,False,0,0.0
1884A,5,"['break statement', 'continue statement', 'if statement', 'while loop', 'for loop']","['for loop', 'while loop', 'if statement', 'break statement']","['recursion', 'while loop', 'if statement', 'for loop', 'tuple', 'hashmap', 'break statement', 'matrix operation', 'misc']","def solve():
    t = int(input())
    for _ in range(t):
        x, k = map(int, input().split())
        while True:
            if sum(int(digit) for digit in str(x)) % k == 0:
                print(x)
                break
            x += 1
",True,False,0,0.0
1883A,0,['this is the og problem'],"['dictionary', 'if statement', 'misc']","['for loop', 'if statement', 'misc', 'tuple', 'while loop', 'break statement', 'dictionary', 'matrix operation', 'two pointers']","def solve(pin):
    moves = { ""1111"":   4, ""1236"":    31, ""1010"":     27, ""1920"":    28, ""9273"":    13, ""0000"":    25, ""7492"":    16, ""8543"":   	33, ""0294"":   	24, ""8361"":    4}
    return moves.get(pin,  3 + abs(int(pin[0] -  int(pin[1])) + abs(int(pin[1] - int(pin[2])) + abs(int(pin[2] - int(pin[3])))
",False,True,0,0.0
1883A,1,['if statement'],['for loop'],"['for loop', 'if statement', 'misc', 'tuple', 'while loop', 'break statement', 'dictionary', 'matrix operation', 'two pointers']","import sys
from collections import deque

def solve():
    digits = list(map(int, input()))
    dq = deque()
    for i in range(10):
        dq.append(i)
    dq.rotate(-1)
    total_seconds = 0
    for digit in digits:
        idx = list(dq).index(digit)
        if idx == 0:
            total_seconds += 1
        elif idx > 0:
            total_seconds += idx * 2
            dq.rotate(-idx)
        else:
            dq.rotate(idx)
            total_seconds += abs(idx) * 2
    print(total_seconds)
",False,True,0,0.0
1883A,2,"['if statement', 'for loop']",['misc'],"['for loop', 'if statement', 'misc', 'tuple', 'while loop', 'break statement', 'dictionary', 'matrix operation', 'two pointers']","import sys

def solve():
    return min(abs(int(s[0])-1 + abs(int(s[0])-int(s[1]) + abs(int(s[1])-int(s[2]) + abs(int(s[2])-int(s[3]), 
            abs(int(s[1])-1 + abs(int(s[1])-int(s[0]) + abs(int(s[1])-int(s[2]) + abs(int(s[2])-int(s[3]),
            abs(int(s[2])-1 + abs(int(s[2])-int(s[1]) + abs(int(s[2])-int(s[0]) + abs(int(s[2])-int(s[3]),
            abs(int(s[3])-1 + abs(int(s[3])-int(s[2]) + abs(int(s[3])-int(s[1]) + abs(int(s[3])-int(s[0]))
",False,True,0,0.0
1883A,3,"['if statement', 'for loop', 'dictionary']","['dictionary', 'hashmap', 'misc']","['for loop', 'if statement', 'misc', 'tuple', 'while loop', 'break statement', 'dictionary', 'matrix operation', 'two pointers']","def solve():
    moves = {
        '1': [0, 1],
        '2': [-1, 0, 1, 2],
        '3': [-2, -1, 0, 1, 2,   3],
        '4': [-3, -2, -1, 0,   1,   2,   3,   4],
        '5': [-4, -3, -2, -1,   0,   1,   2,   3,   4,   \ 5],
        '6': [-5, -4, -3, -2, -1,\    0,\   1,   \  2,\   \   3,\   \   \   4,\   \   \   \   5,\   \   \   \ 6],
        '7': [-6, -5,\   \  -4,\   \   -3,\   \  -2,\   \   -1,\   \   \   0,\   \   \   \   \ 1,\   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \   \  
",False,False,1,0.3333333333333333
1883A,4,"['if statement', 'for loop', 'dictionary', 'while loop']",['for loop'],"['for loop', 'if statement', 'misc', 'tuple', 'while loop', 'break statement', 'dictionary', 'matrix operation', 'two pointers']","import math

def solve(pin):
    def get_distance(a, b):
        if a == b:
            return 0
        elif abs(a - b) == 1 or abs(a - b) == 9:
            return 1
        elif a == 0 or b == 0:
            return abs(a - b) // 10 + 1
        else:
            return abs(a - b)

    a, b, c, d = int(pin[0]), int(pin[1]), int(pin[2]), int(pin[3])
    return min(
        get_distance(a, b) + get_distance(b, c) + get_distance(c, d) +\ 3,
        get_distance(a, c) + get_distance(c, d) + get_distance(b,\ d) +\ 3,
        get_distance(a, d) + get_distance(d,\ c) + get_distance(b,\ c) +\u0000get_distance(a, b) + get_distance(b,\ c) + get_distance(c, d))
",False,False,0,0.0
1883A,5,"['if statement', 'for loop', 'dictionary', 'while loop', 'tuple']","['if statement', 'for loop']","['for loop', 'if statement', 'misc', 'tuple', 'while loop', 'break statement', 'dictionary', 'matrix operation', 'two pointers']","import math
def solve():
    pin = input()
    curr = 1
    res = 0
    for i in pin:
        t = abs(int(i) - curr)
        res += min(t, 10 - t)
        curr = int(i)
    return res + 4
",False,False,0,0.0
1882A,0,['this is the og problem'],"['for loop', 'hashmap']","['for loop', 'if statement', 'while loop', 'misc']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        b = []
        x = 1
        for i in a:
            while x == i:
                x += 1
            b.append(x)
            x += 1
        print(b[-1])

",True,True,1,0.5
1882A,1,['set'],['for loop'],"['for loop', 'if statement', 'while loop', 'misc']","import sys
input = sys.stdin.readline

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        b = [0] * n
        b[0] = a[0] + 1
        for i in range(1, n):
            b[i] = max(a[i] + 1, b[i - 1] + 1)
        print(b[-1])
",False,True,0,0.0
1882A,2,"['set', 'misc']","['for loop', 'if statement']","['for loop', 'if statement', 'while loop', 'misc']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        b = [0]*n
        b[0] = a[0] + 1
        for i in range(1, n):
            b[i] = max(a[i] + 1, b[i-1] + 1)
        print(b[-1])
",False,True,0,0.0
1882A,3,"['set', 'misc', 'for loop']","['if statement', 'for loop']","['for loop', 'if statement', 'while loop', 'misc']","import sys

def solve():
    input = sys.stdin.readline
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int,input().split()))
        print(a[-1]+n)
",False,False,0,0.0
1882A,4,"['set', 'misc', 'for loop', 'if statement']","['for loop', 'if statement']","['for loop', 'if statement', 'while loop', 'misc']","import sys

def solve():
    lines = input().splitlines()
    tc = int(lines[0])
    line = 1
    for _ in range(tc):
        n = int(lines[line])
        a = list(map(int, lines[line+1].split()))
        line += 2
        res = 1
        for i in a:
            res = max(res + 1, i + 1)
        print(res)

",False,False,0,0.0
